clothing_id,age,title,review_text,rating,recommended,feedback_count,division,department,class_name,full_text,label,true_label,pred_label,correct,error_category
1110,53,This is polyester...,"First problem-i would not have ordered this at all had the description been correct. the fabric description is cotton which the dress is most certainly not. secondly, it has a really funky, cheap, unfinished, raw-hemmed slip which is simply not fitting for the dress. the keyhole in the front is super long-again, does not seem to fit the dress. i am not happy with this piece at all but it did fit tts. length is just above knee. i am 5'5"" 142 lbs 34d and the six was a good fit. sending this home t",1,0,0,General Petite,Dresses,Dresses,"This is polyester... [SEP] First problem-i would not have ordered this at all had the description been correct. the fabric description is cotton which the dress is most certainly not. secondly, it has a really funky, cheap, unfinished, raw-hemmed slip which is simply not fitting for the dress. the keyhole in the front is super long-again, does not seem to fit the dress. i am not happy with this piece at all but it did fit tts. length is just above knee. i am 5'5"" 142 lbs 34d and the six was a good fit. sending this home t",0,1,2,False,subtle_rating_difference
935,38,80's acrylic quality,"My conscience screamed at me not to buy this sweater and i wish i had listened! i noted the fact that it was acrylic and also the fact that it was oversized. but i also loved the design and can't resist anything with mustard yellow. i was instantly disappointed when i received it, almost didn't even try it on. how can they possibly charge $185 for terrible itchy 80's acrylic? it looks cheap, it feels cheap and it didn't even fit well. only redeeming quality: easily returnable!",1,0,3,General,Tops,Sweaters,"80's acrylic quality [SEP] My conscience screamed at me not to buy this sweater and i wish i had listened! i noted the fact that it was acrylic and also the fact that it was oversized. but i also loved the design and can't resist anything with mustard yellow. i was instantly disappointed when i received it, almost didn't even try it on. how can they possibly charge $185 for terrible itchy 80's acrylic? it looks cheap, it feels cheap and it didn't even fit well. only redeeming quality: easily returnable!",0,1,2,False,subtle_rating_difference
936,34,Super cropped sweater,I was so excited to get this in the mail... and loved everything about it except for the fact that it was only as long as one inch above my navel! i don't know why it looks like a normal length on the model. im returning it.,1,0,1,General,Tops,Sweaters,Super cropped sweater [SEP] I was so excited to get this in the mail... and loved everything about it except for the fact that it was only as long as one inch above my navel! i don't know why it looks like a normal length on the model. im returning it.,0,1,2,False,subtle_rating_difference
860,32,Ugly design,"So i bought this, even after seeing the other reviews. because i love the designer and their things are normally cute and different. this fits just as others describe. it was not flattering to me at all, 5""2. had to go back.",1,0,2,General,Tops,Knits,"Ugly design [SEP] So i bought this, even after seeing the other reviews. because i love the designer and their things are normally cute and different. this fits just as others describe. it was not flattering to me at all, 5""2. had to go back.",0,1,2,False,subtle_rating_difference
836,48,Strange!,"I purchase this top of ""what i thought to be a beautiful denim tunic/top"" in a small on the sale rack with additional promo with beautiful details , but what is going on with the mid-section where there is at least 6 inches of space where there is no button or way to close the lower placket! and the lower bottom of placket is sewn shut so it makes the mid section bubble out, but why no buttons to close what would be a button down top???? you can slide your hand through this open space and it ope",1,0,0,General Petite,Tops,Blouses,"Strange! [SEP] I purchase this top of ""what i thought to be a beautiful denim tunic/top"" in a small on the sale rack with additional promo with beautiful details , but what is going on with the mid-section where there is at least 6 inches of space where there is no button or way to close the lower placket! and the lower bottom of placket is sewn shut so it makes the mid section bubble out, but why no buttons to close what would be a button down top???? you can slide your hand through this open space and it ope",0,1,2,False,subtle_rating_difference
823,52,Sleeves not like those on the model,The print and front ruffle are beautiful. the sleeves are awful and poorly represented in the picture of the model. it's almost like the sleeves have a life of their own - so mismatched with this style of blouse. such a beautiful print but so disappointing in shape.,1,0,0,General,Tops,Blouses,Sleeves not like those on the model [SEP] The print and front ruffle are beautiful. the sleeves are awful and poorly represented in the picture of the model. it's almost like the sleeves have a life of their own - so mismatched with this style of blouse. such a beautiful print but so disappointing in shape.,0,1,2,False,subtle_rating_difference
1053,57,Not as hoped,"I wished these fit a little better. unfortunately, they were a little tight in the thighs and if i didn't pull the waist of the pants up, i had sagging crotch and the pockets hung out. needless to say i made a return.",1,0,0,General Petite,Bottoms,Pants,"Not as hoped [SEP] I wished these fit a little better. unfortunately, they were a little tight in the thighs and if i didn't pull the waist of the pants up, i had sagging crotch and the pockets hung out. needless to say i made a return.",0,1,2,False,subtle_rating_difference
1037,42,"Wanted to love, but sadly will return.","These run very small!! they are also short, almost like a crop pant. the fit was so weird that i won't even exchange for a bigger size.",1,0,1,General,Bottoms,Jeans,"Wanted to love, but sadly will return. [SEP] These run very small!! they are also short, almost like a crop pant. the fit was so weird that i won't even exchange for a bigger size.",0,1,2,False,subtle_rating_difference
1094,62,Too small and too big!,"I ordered a size small. i am 5'7"" size 6 and the dress was a mini on me! way shorter than on the taller model. the stomach and hips gaped out from my body yet the waist was cut way too high, so the dress was both too small and too big! very odd fit. the material is soft, thick, stretchy and has a textured pattern which i liked. this one is going back.",1,0,0,General Petite,Dresses,Dresses,"Too small and too big! [SEP] I ordered a size small. i am 5'7"" size 6 and the dress was a mini on me! way shorter than on the taller model. the stomach and hips gaped out from my body yet the waist was cut way too high, so the dress was both too small and too big! very odd fit. the material is soft, thick, stretchy and has a textured pattern which i liked. this one is going back.",0,1,2,False,subtle_rating_difference
1088,45,Frumpy,"This dress had so much potential. looked cute when i received it. put it on & couldn't wait to take it off. it's shapeless, top heavy & just overall unflattering. the material could be cute....on a totally different dress. don't waste your money.",1,0,0,General Petite,Dresses,Dresses,"Frumpy [SEP] This dress had so much potential. looked cute when i received it. put it on & couldn't wait to take it off. it's shapeless, top heavy & just overall unflattering. the material could be cute....on a totally different dress. don't waste your money.",0,1,2,False,subtle_rating_difference
1122,49,,"Unfortunately, does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.",1,0,12,General Petite,Jackets,Outerwear,"Unfortunately, does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.",0,1,2,False,subtle_rating_difference
861,43,Thin and blah,"This shirt appears nice in the pictures. it appears to have a bit of style. wrong. the shirt is one of the thinnest fabrics i've ever purchased. i live in warmer climate and its nice to have different cotton shirts with some style. this shirt has no style, and i thought it would. i have purchased this brand before, and thought this fabric would be similar. the other shirts were way nicer, softer, and had a different level of construction. i wanted to wear this shirt out and when i put it on it w",1,0,6,General,Tops,Knits,"Thin and blah [SEP] This shirt appears nice in the pictures. it appears to have a bit of style. wrong. the shirt is one of the thinnest fabrics i've ever purchased. i live in warmer climate and its nice to have different cotton shirts with some style. this shirt has no style, and i thought it would. i have purchased this brand before, and thought this fabric would be similar. the other shirts were way nicer, softer, and had a different level of construction. i wanted to wear this shirt out and when i put it on it w",0,1,2,False,subtle_rating_difference
850,33,,Very disappointed. the cutouts started to rip the first time i wore it. i've only worn it twice and i love it but the cut outs are embarrassing.,1,0,0,General,Tops,Blouses,Very disappointed. the cutouts started to rip the first time i wore it. i've only worn it twice and i love it but the cut outs are embarrassing.,0,1,2,False,subtle_rating_difference
1072,60,Huge tent,"This dress looks cute online, but it is enormous. i bought a small, but it looked more like a 3x plus size. i tried it on, just in case, and honestly it looked like a great dress for a clown. this dress must have had two feet of fabric pinned behind the model in the photo.",1,0,2,General Petite,Dresses,Dresses,"Huge tent [SEP] This dress looks cute online, but it is enormous. i bought a small, but it looked more like a 3x plus size. i tried it on, just in case, and honestly it looked like a great dress for a clown. this dress must have had two feet of fabric pinned behind the model in the photo.",0,1,2,False,subtle_rating_difference
832,30,Stain on shirt,I was very disappointed with my recent retailer order. i ordered the meleri eyelet tank and it had a stain on the front. i also order a dress that came with a tear in the fabric. sale items should not be damaged unless the customer is aware of the damage and accepts it in that condition. very disappointing.,1,0,0,General,Tops,Blouses,Stain on shirt [SEP] I was very disappointed with my recent retailer order. i ordered the meleri eyelet tank and it had a stain on the front. i also order a dress that came with a tear in the fabric. sale items should not be damaged unless the customer is aware of the damage and accepts it in that condition. very disappointing.,0,1,2,False,subtle_rating_difference
1078,47,Just bad,"I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",1,0,2,General Petite,Dresses,Dresses,"Just bad [SEP] I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",0,1,2,False,subtle_rating_difference
1059,35,Nope,"I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",1,0,0,General Petite,Bottoms,Pants,"Nope [SEP] I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",0,1,2,False,subtle_rating_difference
759,66,Underwhelming,"Fabric felt and looked cheap. hem was completely frayed, all the way around, perhaps purposely, but ratty looking, all the same.",1,0,0,Initmates,Intimate,Lounge,"Underwhelming [SEP] Fabric felt and looked cheap. hem was completely frayed, all the way around, perhaps purposely, but ratty looking, all the same.",0,1,2,False,subtle_rating_difference
820,56,Too short waisted!,"I ordered this top in a 14, my usual size, and it fits fine, but it is way too short-waisted! it looks nothing like what the model is wearing. her top comes low on her waist, almost to her crotch area. mine was just about 2 inches below my belly button! it was almost as if they accidentally cut off the lower half of the top at the factory! very strange.",1,0,11,General Petite,Tops,Blouses,"Too short waisted! [SEP] I ordered this top in a 14, my usual size, and it fits fine, but it is way too short-waisted! it looks nothing like what the model is wearing. her top comes low on her waist, almost to her crotch area. mine was just about 2 inches below my belly button! it was almost as if they accidentally cut off the lower half of the top at the factory! very strange.",0,1,2,False,subtle_rating_difference
817,45,Disappointing blouse,"I was intrigued by the pattern of this blouse (the purple version) but the design is terrible for me. it's boxy, i didn't like the fabric, and the arm ruffles are bizarre. it's going back tomorrow.",1,0,4,General Petite,Tops,Blouses,"Disappointing blouse [SEP] I was intrigued by the pattern of this blouse (the purple version) but the design is terrible for me. it's boxy, i didn't like the fabric, and the arm ruffles are bizarre. it's going back tomorrow.",0,1,2,False,subtle_rating_difference
862,68,Will never be the same after washing,Bought two of these because i loved the way they fit off of the rack. washed them according to directions and they were ruined. the material shrank up making the shirt short and boxy and the side panels ended up being rippled. definitely going to try to return these.,1,0,0,General,Tops,Knits,Will never be the same after washing [SEP] Bought two of these because i loved the way they fit off of the rack. washed them according to directions and they were ruined. the material shrank up making the shirt short and boxy and the side panels ended up being rippled. definitely going to try to return these.,0,1,2,False,subtle_rating_difference
1082,59,Very unflattering dress,"This dress looks lovely on the model, but it looks just awful on me! i am 5'4"" and curvy. the shoulders are cut w/ a weird shape. instead of a cap sleeve, it is like a pointy cap on the side and stuck out on my shoulders. it looks like i am ready to get beamed into space. the material is nice and the sequins are pretty, but the cut of the dress is unflattering.",1,0,6,General Petite,Dresses,Dresses,"Very unflattering dress [SEP] This dress looks lovely on the model, but it looks just awful on me! i am 5'4"" and curvy. the shoulders are cut w/ a weird shape. instead of a cap sleeve, it is like a pointy cap on the side and stuck out on my shoulders. it looks like i am ready to get beamed into space. the material is nice and the sequins are pretty, but the cut of the dress is unflattering.",0,1,2,False,subtle_rating_difference
1083,28,Raglan sleeve style did not work with larger bust,"I saw the photo of the young woman wearing this dress in the reviews and she looked beautiful, i on the other hand looked awful. the fabric of the entire dress is quite stiff, so the dress didn't move with me; it sort of felt as if i was wearing a paper cut out. then to contribute to the volume, the sleeve is not set in, it is a raglan style, that on me looked more like a bat suit, than what i was hoping for, a beautiful distinctive dress for an important affair. also the belt didn't enhance the",1,0,0,General,Dresses,Dresses,"Raglan sleeve style did not work with larger bust [SEP] I saw the photo of the young woman wearing this dress in the reviews and she looked beautiful, i on the other hand looked awful. the fabric of the entire dress is quite stiff, so the dress didn't move with me; it sort of felt as if i was wearing a paper cut out. then to contribute to the volume, the sleeve is not set in, it is a raglan style, that on me looked more like a bat suit, than what i was hoping for, a beautiful distinctive dress for an important affair. also the belt didn't enhance the",0,1,2,False,subtle_rating_difference
945,50,Stiff and itchy,Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over. it felt cheep definelty not worth the high price. knew it was definitely going back,1,0,0,General,Tops,Sweaters,Stiff and itchy [SEP] Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over. it felt cheep definelty not worth the high price. knew it was definitely going back,0,1,2,False,subtle_rating_difference
1079,32,Oversized pillowcase,"I'm so disappointed this dress didn't work out! i ordered the size medium, post baby i'm a solid dress size 6 or 8 depending on the designer. the cashier was laughing with me how ridiculously huge this garment was when i held it up. also the length was super long, description says 35"" which would be mid thigh for me, but this thing hit me mid knee. also, like the previous review the shoulders are tented and poofy. so bizarre and the cut reminds me of a maternity dress, but the shoulders def",1,0,6,General Petite,Dresses,Dresses,"Oversized pillowcase [SEP] I'm so disappointed this dress didn't work out! i ordered the size medium, post baby i'm a solid dress size 6 or 8 depending on the designer. the cashier was laughing with me how ridiculously huge this garment was when i held it up. also the length was super long, description says 35"" which would be mid thigh for me, but this thing hit me mid knee. also, like the previous review the shoulders are tented and poofy. so bizarre and the cut reminds me of a maternity dress, but the shoulders def",0,1,2,False,subtle_rating_difference
1104,31,Shrunk!,"I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",1,0,0,General Petite,Dresses,Dresses,"Shrunk! [SEP] I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",0,1,2,False,subtle_rating_difference
867,43,Poorly constructed and unflattering,"I ordered the taupe version of this tee, which was a medium brown with black stripes. the fabric felt itchy and rough, and was pretty sheer for not being light colored. i didn't care for the fit, which was extremely boxy and wide; from the picture, i expected an a-line fit, but not a wide drop with webbed underarms. i ordered 2 sizes, and could have worn the smaller if i'd kept this tee. it runs on the larger side. what astounded me most was that both tees i ordered were sewn with completely cro",1,0,4,General,Tops,Knits,"Poorly constructed and unflattering [SEP] I ordered the taupe version of this tee, which was a medium brown with black stripes. the fabric felt itchy and rough, and was pretty sheer for not being light colored. i didn't care for the fit, which was extremely boxy and wide; from the picture, i expected an a-line fit, but not a wide drop with webbed underarms. i ordered 2 sizes, and could have worn the smaller if i'd kept this tee. it runs on the larger side. what astounded me most was that both tees i ordered were sewn with completely cro",0,1,2,False,subtle_rating_difference
1002,62,"Cute skirt, bad quality","I ordered this skirt in a size small and when i received it, not only was it too long, but there was also a hole in it. so i returned it. when a small petite became available, i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.",1,0,0,General,Bottoms,Skirts,"Cute skirt, bad quality [SEP] I ordered this skirt in a size small and when i received it, not only was it too long, but there was also a hole in it. so i returned it. when a small petite became available, i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.",0,1,2,False,subtle_rating_difference
814,66,Runs very small,"Ordered the biggest size available, the large. the arms are so tight, i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms, either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.",1,0,0,Initmates,Intimate,Sleep,"Runs very small [SEP] Ordered the biggest size available, the large. the arms are so tight, i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms, either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.",0,1,2,False,subtle_rating_difference
927,48,Strange fit,"This looks like the perfect easy sweater with the white shirt appeal to it, but sadly the fit of this number is really off. it looks more like a tent. it must have been clipped in the back or something. i cannot see any scenario in which this would look good...",1,0,1,General,Tops,Sweaters,"Strange fit [SEP] This looks like the perfect easy sweater with the white shirt appeal to it, but sadly the fit of this number is really off. it looks more like a tent. it must have been clipped in the back or something. i cannot see any scenario in which this would look good...",0,1,2,False,subtle_rating_difference
879,40,Snags easily,I was very disappointed in the quality of this top. the first time i wore it it snagged right in the front. i had to pull the thread under so it wasn't exposed. i put it in the wash in the gentle cycle and it was destroyed with several more snags when i removed it from the machine. this top is extremely delicate and doesn't withstand normal everyday casual wear although it's s casual lightweight sweater. now it's just a wear around the house ratty throw around shirt.,1,0,0,General,Tops,Knits,Snags easily [SEP] I was very disappointed in the quality of this top. the first time i wore it it snagged right in the front. i had to pull the thread under so it wasn't exposed. i put it in the wash in the gentle cycle and it was destroyed with several more snags when i removed it from the machine. this top is extremely delicate and doesn't withstand normal everyday casual wear although it's s casual lightweight sweater. now it's just a wear around the house ratty throw around shirt.,0,1,2,False,subtle_rating_difference
1094,26,Worst purchase ever,"I'm a big retailer buyer- and usually love the dresses, especially the petite xs maxis. this was the worst retailer purchase i have ever made. it was humongous and gave me no shape. even if i purchased an xxsp it probably would be the same. i'm small but i mean come on- this would only fit a giantess-- which also makes no sense because it's the petite size. do not buy. i'm very upset i have to pay the $5.95 return fee since i ordered this.",1,0,0,General,Dresses,Dresses,"Worst purchase ever [SEP] I'm a big retailer buyer- and usually love the dresses, especially the petite xs maxis. this was the worst retailer purchase i have ever made. it was humongous and gave me no shape. even if i purchased an xxsp it probably would be the same. i'm small but i mean come on- this would only fit a giantess-- which also makes no sense because it's the petite size. do not buy. i'm very upset i have to pay the $5.95 return fee since i ordered this.",0,1,2,False,subtle_rating_difference
872,37,Too much fabric,"I really wanted to love this top, but there is way too much fabric. it looks nothing like the pictures. it was more like a maternity top vs. a swingy top. i'll be returning this one.",1,0,1,General,Tops,Knits,"Too much fabric [SEP] I really wanted to love this top, but there is way too much fabric. it looks nothing like the pictures. it was more like a maternity top vs. a swingy top. i'll be returning this one.",0,1,2,False,subtle_rating_difference
828,42,Disappointing for the price,"The cut of this piece is great, the quality of the fabric is terrible. i used it under another layer the first day i wore it and it pilled across the bust. after hand washing in cold water and hanging to dry it shrank in length- so much that i can no longer even wear it. i always happily pay a premium for quality staple wardrobe pieces. this didn't hold up to one wearing, let alone one season. i recommend strongly against it.",1,0,8,General Petite,Tops,Blouses,"Disappointing for the price [SEP] The cut of this piece is great, the quality of the fabric is terrible. i used it under another layer the first day i wore it and it pilled across the bust. after hand washing in cold water and hanging to dry it shrank in length- so much that i can no longer even wear it. i always happily pay a premium for quality staple wardrobe pieces. this didn't hold up to one wearing, let alone one season. i recommend strongly against it.",0,1,2,False,subtle_rating_difference
986,71,,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",1,0,3,General,Jackets,Jackets,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",0,1,2,False,subtle_rating_difference
834,46,"Orange color was pretty, poor quality fabric",I ordered a size 16 in the orange. it ran a size smaller than normal size 16 maeve tops. the quality of the material was terrible. it wrinkled and was also so thin that you need to wear a tank underneath. that messes with the look of the lace on the top. the color of the orange was gorgeous.,1,0,0,General Petite,Tops,Blouses,"Orange color was pretty, poor quality fabric [SEP] I ordered a size 16 in the orange. it ran a size smaller than normal size 16 maeve tops. the quality of the material was terrible. it wrinkled and was also so thin that you need to wear a tank underneath. that messes with the look of the lace on the top. the color of the orange was gorgeous.",0,1,2,False,subtle_rating_difference
984,56,Not attractive,"I bought this jacket based on how it looked on the model, and from the reviews. i found it to be super big, and unflattering to say the least. i'm 5""10, 155lbs. i sent it back.",1,0,5,General,Jackets,Jackets,"Not attractive [SEP] I bought this jacket based on how it looked on the model, and from the reviews. i found it to be super big, and unflattering to say the least. i'm 5""10, 155lbs. i sent it back.",0,1,2,False,subtle_rating_difference
850,46,,A serious joke. i struggled with the buttons for a good 10 minutes and gave up after the 3rd button. i'm not sure what they were thinking.,1,0,5,General Petite,Tops,Blouses,A serious joke. i struggled with the buttons for a good 10 minutes and gave up after the 3rd button. i'm not sure what they were thinking.,0,1,3,False,mixed_sentiment
1025,33,High rise,"Agree with above review. these are described totally wrong. they are not 8.5 rise. they are very high rise, so much that i didnt even try them on...the color isnt good either, it looks like a cheap levi's color or just not a quality denim. if you like high rise, you might like them. i can't comment on fit..",1,0,2,General Petite,Bottoms,Jeans,"High rise [SEP] Agree with above review. these are described totally wrong. they are not 8.5 rise. they are very high rise, so much that i didnt even try them on...the color isnt good either, it looks like a cheap levi's color or just not a quality denim. if you like high rise, you might like them. i can't comment on fit..",0,1,3,False,ambiguous_review
941,48,Gorgeous but sheds horribly,This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,1,0,3,General,Tops,Sweaters,Gorgeous but sheds horribly [SEP] This sweater is the perfect sweater except for one thing.....it sheds everywhere. i can simply pick up the sweater and shake it in one hand and 40 large pieces of lint go everywhere on the ground and on you. if you like dark jeans- don't purchase. before i walked out of the store- the salesperson had to use a delineator on me- it was hysterical. sheds so much,0,1,3,False,mixed_sentiment
