clothing_id,age,title,review_text,rating,recommended,feedback_count,division,department,class_name,full_text,label,true_label,pred_label,correct,error_category
1053,57,Not as hoped,"I wished these fit a little better. unfortunately, they were a little tight in the thighs and if i didn't pull the waist of the pants up, i had sagging crotch and the pockets hung out. needless to say i made a return.",1,0,0,General Petite,Bottoms,Pants,"Not as hoped [SEP] I wished these fit a little better. unfortunately, they were a little tight in the thighs and if i didn't pull the waist of the pants up, i had sagging crotch and the pockets hung out. needless to say i made a return.",0,1,2,False,subtle_rating_difference
1037,42,"Wanted to love, but sadly will return.","These run very small!! they are also short, almost like a crop pant. the fit was so weird that i won't even exchange for a bigger size.",1,0,1,General,Bottoms,Jeans,"Wanted to love, but sadly will return. [SEP] These run very small!! they are also short, almost like a crop pant. the fit was so weird that i won't even exchange for a bigger size.",0,1,2,False,subtle_rating_difference
1094,62,Too small and too big!,"I ordered a size small. i am 5'7"" size 6 and the dress was a mini on me! way shorter than on the taller model. the stomach and hips gaped out from my body yet the waist was cut way too high, so the dress was both too small and too big! very odd fit. the material is soft, thick, stretchy and has a textured pattern which i liked. this one is going back.",1,0,0,General Petite,Dresses,Dresses,"Too small and too big! [SEP] I ordered a size small. i am 5'7"" size 6 and the dress was a mini on me! way shorter than on the taller model. the stomach and hips gaped out from my body yet the waist was cut way too high, so the dress was both too small and too big! very odd fit. the material is soft, thick, stretchy and has a textured pattern which i liked. this one is going back.",0,1,2,False,subtle_rating_difference
1116,46,Too bulky,"This sweater was huge, it hung down to my calves! it also is really bulky and scratchy, it feels as if you are wearing an old wool blanket. i think it is only made for really tall and skinny people. i'm 5'2"" and weigh 120lbs. and i ordered a size s, and i was swimming in it. the fabric is very thick, i may be great if you live in alaska or the arctic. it adds about 20lbs to your body frame.......",1,0,1,General,Jackets,Outerwear,"Too bulky [SEP] This sweater was huge, it hung down to my calves! it also is really bulky and scratchy, it feels as if you are wearing an old wool blanket. i think it is only made for really tall and skinny people. i'm 5'2"" and weigh 120lbs. and i ordered a size s, and i was swimming in it. the fabric is very thick, i may be great if you live in alaska or the arctic. it adds about 20lbs to your body frame.......",0,1,2,False,subtle_rating_difference
1008,38,Center pleat off center,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,1,0,0,General Petite,Bottoms,Skirts,Center pleat off center [SEP] I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,0,1,2,False,subtle_rating_difference
1088,45,Frumpy,"This dress had so much potential. looked cute when i received it. put it on & couldn't wait to take it off. it's shapeless, top heavy & just overall unflattering. the material could be cute....on a totally different dress. don't waste your money.",1,0,0,General Petite,Dresses,Dresses,"Frumpy [SEP] This dress had so much potential. looked cute when i received it. put it on & couldn't wait to take it off. it's shapeless, top heavy & just overall unflattering. the material could be cute....on a totally different dress. don't waste your money.",0,1,2,False,subtle_rating_difference
829,35,Like a bolt of fabric,"Like the previous review said, i was excited to receive this top. i had grand visions of all the ways i could wear it! to my chagrin, when i put it on, it just fell right down and pooled around my waist. i wish there were smaller sizes to order. sadly, this is going back.",1,0,3,General Petite,Tops,Blouses,"Like a bolt of fabric [SEP] Like the previous review said, i was excited to receive this top. i had grand visions of all the ways i could wear it! to my chagrin, when i put it on, it just fell right down and pooled around my waist. i wish there were smaller sizes to order. sadly, this is going back.",0,1,2,False,subtle_rating_difference
1068,48,Wanted to love this,"Terrible fit for a longer torso. runs small in hip and lining, huge in the waist. not good for an hourglass figure!",1,0,0,General Petite,Bottoms,Pants,"Wanted to love this [SEP] Terrible fit for a longer torso. runs small in hip and lining, huge in the waist. not good for an hourglass figure!",0,1,2,False,subtle_rating_difference
1122,49,,"Unfortunately, does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.",1,0,12,General Petite,Jackets,Outerwear,"Unfortunately, does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.",0,1,2,False,subtle_rating_difference
861,43,Thin and blah,"This shirt appears nice in the pictures. it appears to have a bit of style. wrong. the shirt is one of the thinnest fabrics i've ever purchased. i live in warmer climate and its nice to have different cotton shirts with some style. this shirt has no style, and i thought it would. i have purchased this brand before, and thought this fabric would be similar. the other shirts were way nicer, softer, and had a different level of construction. i wanted to wear this shirt out and when i put it on it w",1,0,6,General,Tops,Knits,"Thin and blah [SEP] This shirt appears nice in the pictures. it appears to have a bit of style. wrong. the shirt is one of the thinnest fabrics i've ever purchased. i live in warmer climate and its nice to have different cotton shirts with some style. this shirt has no style, and i thought it would. i have purchased this brand before, and thought this fabric would be similar. the other shirts were way nicer, softer, and had a different level of construction. i wanted to wear this shirt out and when i put it on it w",0,1,2,False,subtle_rating_difference
850,33,,Very disappointed. the cutouts started to rip the first time i wore it. i've only worn it twice and i love it but the cut outs are embarrassing.,1,0,0,General,Tops,Blouses,Very disappointed. the cutouts started to rip the first time i wore it. i've only worn it twice and i love it but the cut outs are embarrassing.,0,1,2,False,subtle_rating_difference
1078,47,Just bad,"I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",1,0,2,General Petite,Dresses,Dresses,"Just bad [SEP] I'm usually a fan of maeve, but this dress is just bad. the fabric is thin and filmy, and it stretches to sheer over your chest. the turtleneck is neither tight nor loose, it just droops in a most unfortunate way.",0,1,2,False,subtle_rating_difference
1059,35,Nope,"I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",1,0,0,General Petite,Bottoms,Pants,"Nope [SEP] I'd been waiting to snatch up this jumpsuit as it looks so cute online, so when it went on sale i ordered it right away. well i was thoroughly disappointed. i agree with some of the other reviewers, the fit is odd, huge on top and too snug on the bottom. being made of flimsy silk it has no give and didn't hang well on my curvy body, being too loose in some areas and too snug in others. also the top is embroidered while the bottom isn't. the material is thin and and it definitely isn't high enoug",0,1,2,False,subtle_rating_difference
828,46,Test like fit,"This shirt was tent like on me and there was really no way around it. i am fairly small- usually a 4 or 6 in tops, and smaller on top- barely 34b. this top was incredibly unflattering, falling to cut right at my hips and sitting open and way too flowy-- like a pillowcase/sacklike fit. there was just too much fabric here to make it work for me. it's unfortunate because it looks adorable in the product photo and i love the plaid mix with the open shoulders- a nice transition to fall. unfortunately",1,0,0,General,Tops,Blouses,"Test like fit [SEP] This shirt was tent like on me and there was really no way around it. i am fairly small- usually a 4 or 6 in tops, and smaller on top- barely 34b. this top was incredibly unflattering, falling to cut right at my hips and sitting open and way too flowy-- like a pillowcase/sacklike fit. there was just too much fabric here to make it work for me. it's unfortunate because it looks adorable in the product photo and i love the plaid mix with the open shoulders- a nice transition to fall. unfortunately",0,1,2,False,subtle_rating_difference
986,43,Quality does not merit cost,"I generally don't write bad reviews, but there is a real discrepancy between the quality of this kimono and the cost. the design and colors are great, but the fabric is ripping on all the kimonos on the rack in my store where the manufacturer's tag is at the back of the neck. the material is very thin, so there are other small holes beginning throughout the garment. i shop at retailer all the time, and this is not a $98 item of clothing.",1,0,108,General,Jackets,Jackets,"Quality does not merit cost [SEP] I generally don't write bad reviews, but there is a real discrepancy between the quality of this kimono and the cost. the design and colors are great, but the fabric is ripping on all the kimonos on the rack in my store where the manufacturer's tag is at the back of the neck. the material is very thin, so there are other small holes beginning throughout the garment. i shop at retailer all the time, and this is not a $98 item of clothing.",0,1,2,False,subtle_rating_difference
1083,28,Raglan sleeve style did not work with larger bust,"I saw the photo of the young woman wearing this dress in the reviews and she looked beautiful, i on the other hand looked awful. the fabric of the entire dress is quite stiff, so the dress didn't move with me; it sort of felt as if i was wearing a paper cut out. then to contribute to the volume, the sleeve is not set in, it is a raglan style, that on me looked more like a bat suit, than what i was hoping for, a beautiful distinctive dress for an important affair. also the belt didn't enhance the",1,0,0,General,Dresses,Dresses,"Raglan sleeve style did not work with larger bust [SEP] I saw the photo of the young woman wearing this dress in the reviews and she looked beautiful, i on the other hand looked awful. the fabric of the entire dress is quite stiff, so the dress didn't move with me; it sort of felt as if i was wearing a paper cut out. then to contribute to the volume, the sleeve is not set in, it is a raglan style, that on me looked more like a bat suit, than what i was hoping for, a beautiful distinctive dress for an important affair. also the belt didn't enhance the",0,1,2,False,subtle_rating_difference
927,46,Nice design but poorly executed,"I was really eager to receive this sweater, i was expecting the same as in the picture. i received it today and i am already returning it. first of all the sweater didn't look new, it is mostly shapeless, it has little balls and piling on the wool (what happens after wearing a sweater for a few months) and the metallic color makes it look cheap. in the knitting itself there are missing points and there are actual holes in some places. it is a beautiful design but other than that not even the col",1,0,1,General Petite,Tops,Sweaters,"Nice design but poorly executed [SEP] I was really eager to receive this sweater, i was expecting the same as in the picture. i received it today and i am already returning it. first of all the sweater didn't look new, it is mostly shapeless, it has little balls and piling on the wool (what happens after wearing a sweater for a few months) and the metallic color makes it look cheap. in the knitting itself there are missing points and there are actual holes in some places. it is a beautiful design but other than that not even the col",0,1,2,False,subtle_rating_difference
1104,31,Shrunk!,"I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",1,0,0,General Petite,Dresses,Dresses,"Shrunk! [SEP] I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",0,1,2,False,subtle_rating_difference
1121,25,"Beautiful design, poor execution","I knew i needed to buy this trench from the moment i saw it on my computer screen, but something prompted me to stop by my local retailer and try it on first. thank goodness for that. at first glance, i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy, single layer of unlined, unstructured fabric, to the thin strip of fabric serving as a belt, i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim",1,0,4,General,Jackets,Outerwear,"Beautiful design, poor execution [SEP] I knew i needed to buy this trench from the moment i saw it on my computer screen, but something prompted me to stop by my local retailer and try it on first. thank goodness for that. at first glance, i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy, single layer of unlined, unstructured fabric, to the thin strip of fabric serving as a belt, i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim",0,1,2,False,subtle_rating_difference
840,35,"Wide, not as expected, or pictured","Wow this is huge! i'm all for the tent-look with the right style, but this was absurd. i could have fit two of me into the width, and with the peplum style, extra width doesn't flatter anyone. the fabric is also so thin that it doesn't hang nicely, it kind of floats around the body. if you want a wide top, then this is perfect, but if you wanted something that hangs nicely, look elsewhere. i purchased a petite s, my typical size.",1,0,0,General,Tops,Blouses,"Wide, not as expected, or pictured [SEP] Wow this is huge! i'm all for the tent-look with the right style, but this was absurd. i could have fit two of me into the width, and with the peplum style, extra width doesn't flatter anyone. the fabric is also so thin that it doesn't hang nicely, it kind of floats around the body. if you want a wide top, then this is perfect, but if you wanted something that hangs nicely, look elsewhere. i purchased a petite s, my typical size.",0,1,2,False,subtle_rating_difference
1075,60,Boxy,"I wanted to love this dress because the fabric is fun, but i could not find a way to make the drawstring waist look like anything but a potato sack.the model has her hands hiding the lack of a waistline",1,0,1,General,Dresses,Dresses,"Boxy [SEP] I wanted to love this dress because the fabric is fun, but i could not find a way to make the drawstring waist look like anything but a potato sack.the model has her hands hiding the lack of a waistline",0,1,2,False,subtle_rating_difference
984,41,Looks great on the photo but was too big for me,"I wanted this jacket to fit on me like in the photo, but i guess my frame was still to petite. the fabric was also on the cheap end",1,0,0,General,Jackets,Jackets,"Looks great on the photo but was too big for me [SEP] I wanted this jacket to fit on me like in the photo, but i guess my frame was still to petite. the fabric was also on the cheap end",0,1,2,False,subtle_rating_difference
872,37,Too much fabric,"I really wanted to love this top, but there is way too much fabric. it looks nothing like the pictures. it was more like a maternity top vs. a swingy top. i'll be returning this one.",1,0,1,General,Tops,Knits,"Too much fabric [SEP] I really wanted to love this top, but there is way too much fabric. it looks nothing like the pictures. it was more like a maternity top vs. a swingy top. i'll be returning this one.",0,1,2,False,subtle_rating_difference
986,71,,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",1,0,3,General,Jackets,Jackets,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",0,1,2,False,subtle_rating_difference
927,68,Weird,"When i tried this top on, i started laughing. the two rows of ruffles are made of a starchy thick cotton, which, instead of falling by the hips, juts out like wings. it's also huge. cute idea, wrong material and placement.",1,0,5,General,Tops,Sweaters,"Weird [SEP] When i tried this top on, i started laughing. the two rows of ruffles are made of a starchy thick cotton, which, instead of falling by the hips, juts out like wings. it's also huge. cute idea, wrong material and placement.",0,1,2,False,subtle_rating_difference
862,40,Fina tie tunic,"I was extremely disappointed with the quality of this product. as soon as i put this tunic, the right tie loop detached from the garment. i could return it but the point of shopping online was to avoid the hassle of going to the store. the price of the item does not justify the low quality of the final product.",1,0,4,General,Tops,Knits,"Fina tie tunic [SEP] I was extremely disappointed with the quality of this product. as soon as i put this tunic, the right tie loop detached from the garment. i could return it but the point of shopping online was to avoid the hassle of going to the store. the price of the item does not justify the low quality of the final product.",0,1,2,False,subtle_rating_difference
984,56,Not attractive,"I bought this jacket based on how it looked on the model, and from the reviews. i found it to be super big, and unflattering to say the least. i'm 5""10, 155lbs. i sent it back.",1,0,5,General,Jackets,Jackets,"Not attractive [SEP] I bought this jacket based on how it looked on the model, and from the reviews. i found it to be super big, and unflattering to say the least. i'm 5""10, 155lbs. i sent it back.",0,1,2,False,subtle_rating_difference
455,34,This is a zippered hoodie,Just wanted to review so people know this hoodie has a zipper. it's very soft and comfy but i was looking for a pullover hoodie and am disappointed that once again retailer's picture doesn't match the actual product. it does fit true to size however.,1,1,7,Initmates,Intimate,Lounge,This is a zippered hoodie [SEP] Just wanted to review so people know this hoodie has a zipper. it's very soft and comfy but i was looking for a pullover hoodie and am disappointed that once again retailer's picture doesn't match the actual product. it does fit true to size however.,0,1,3,False,mixed_sentiment
941,60,Lovely color,"This sweater is a lovely color and very soft. however, the sweater 'sheds' terribly and the color is very large distracting from the overall appearance. it's also thin and whatever shirt is worn underneath will show through.",1,0,0,General Petite,Tops,Sweaters,"Lovely color [SEP] This sweater is a lovely color and very soft. however, the sweater 'sheds' terribly and the color is very large distracting from the overall appearance. it's also thin and whatever shirt is worn underneath will show through.",0,1,3,False,mixed_sentiment
1099,36,,"I have to agree with the first reviewer! i really loved the color of this dress and could almost have overlooked the lack of a lining, but when i felt the fabric expecting a nice lush silk, instead getting what felt like a polyster instead i couldn't justify it for the price. i really liked the fact that a maxi came in petite sizes as well, but just couldn't get over the poor quality for that price so back it goes! i hope the team members or buyers at retailer are reading these reviews",1,0,2,General,Dresses,Dresses,"I have to agree with the first reviewer! i really loved the color of this dress and could almost have overlooked the lack of a lining, but when i felt the fabric expecting a nice lush silk, instead getting what felt like a polyster instead i couldn't justify it for the price. i really liked the fact that a maxi came in petite sizes as well, but just couldn't get over the poor quality for that price so back it goes! i hope the team members or buyers at retailer are reading these reviews",0,1,3,False,mixed_sentiment
920,53,,Loved the look of the sweater and the the fit was as shown. however this is a thin cashmere for the price. returned.,1,0,0,General,Tops,Fine gauge,Loved the look of the sweater and the the fit was as shown. however this is a thin cashmere for the price. returned.,0,1,3,False,mixed_sentiment
1145,46,Perfect for a tent,"This runs sooo big! i normally wear a large ( 145lb, 5'-4"", 36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern, color and the slip underneath actually fit well but i dont want to look like im wearing a tent, lol. also, the back is slightly longer than the front, something i couldnt see from the pictures online.",1,0,2,General,Trend,Trend,"Perfect for a tent [SEP] This runs sooo big! i normally wear a large ( 145lb, 5'-4"", 36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern, color and the slip underneath actually fit well but i dont want to look like im wearing a tent, lol. also, the back is slightly longer than the front, something i couldnt see from the pictures online.",0,1,3,False,mixed_sentiment
986,40,Beautiful but won't last!,"I feel in love with this piece. the color are gorgeous and i received so many compliments. it lifted my mood just wearing it! sadly, ut the end of the first wear i had a run up the front and by the middle of the second wear the light fabric got caught on something and a hole developed. upon further inspection i found another hole at the top where the price tag must have been attached. i also noticed all over pilling after the first wear! so sad! they should recreate this in a heavy fabric.",1,0,1,General,Jackets,Jackets,"Beautiful but won't last! [SEP] I feel in love with this piece. the color are gorgeous and i received so many compliments. it lifted my mood just wearing it! sadly, ut the end of the first wear i had a run up the front and by the middle of the second wear the light fabric got caught on something and a hole developed. upon further inspection i found another hole at the top where the price tag must have been attached. i also noticed all over pilling after the first wear! so sad! they should recreate this in a heavy fabric.",0,1,3,False,mixed_sentiment
1104,55,,"This is a cute dress, but not for me. 1. i think it runs very small, 2. it is super textured so if you don't want to add bulk (aka pounds) to your frame, this probably isn't for you. it's too bad it's online only because i would have benefitted from trying this on first. i'm sure it's probably adorable on smaller, thinner people. unfortunately, mine is going back.",1,1,3,General,Dresses,Dresses,"This is a cute dress, but not for me. 1. i think it runs very small, 2. it is super textured so if you don't want to add bulk (aka pounds) to your frame, this probably isn't for you. it's too bad it's online only because i would have benefitted from trying this on first. i'm sure it's probably adorable on smaller, thinner people. unfortunately, mine is going back.",0,1,3,False,mixed_sentiment
1002,62,"Cute skirt, bad quality","I ordered this skirt in a size small and when i received it, not only was it too long, but there was also a hole in it. so i returned it. when a small petite became available, i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.",1,0,0,General,Bottoms,Skirts,"Cute skirt, bad quality [SEP] I ordered this skirt in a size small and when i received it, not only was it too long, but there was also a hole in it. so i returned it. when a small petite became available, i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.",0,1,3,False,mixed_sentiment
814,66,Runs very small,"Ordered the biggest size available, the large. the arms are so tight, i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms, either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.",1,0,0,Initmates,Intimate,Sleep,"Runs very small [SEP] Ordered the biggest size available, the large. the arms are so tight, i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms, either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.",0,1,3,False,mixed_sentiment
