clothing_id,age,title,review_text,rating,recommended,feedback_count,division,department,class_name,full_text,label,true_label,pred_label,correct,error_category
1079,32,Oversized pillowcase,"I'm so disappointed this dress didn't work out! i ordered the size medium, post baby i'm a solid dress size 6 or 8 depending on the designer. the cashier was laughing with me how ridiculously huge this garment was when i held it up. also the length was super long, description says 35"" which would be mid thigh for me, but this thing hit me mid knee. also, like the previous review the shoulders are tented and poofy. so bizarre and the cut reminds me of a maternity dress, but the shoulders def",1,0,6,General Petite,Dresses,Dresses,"Oversized pillowcase [SEP] I'm so disappointed this dress didn't work out! i ordered the size medium, post baby i'm a solid dress size 6 or 8 depending on the designer. the cashier was laughing with me how ridiculously huge this garment was when i held it up. also the length was super long, description says 35"" which would be mid thigh for me, but this thing hit me mid knee. also, like the previous review the shoulders are tented and poofy. so bizarre and the cut reminds me of a maternity dress, but the shoulders def",0,1,3,False,mixed_sentiment
1104,55,,"This is a cute dress, but not for me. 1. i think it runs very small, 2. it is super textured so if you don't want to add bulk (aka pounds) to your frame, this probably isn't for you. it's too bad it's online only because i would have benefitted from trying this on first. i'm sure it's probably adorable on smaller, thinner people. unfortunately, mine is going back.",1,1,3,General,Dresses,Dresses,"This is a cute dress, but not for me. 1. i think it runs very small, 2. it is super textured so if you don't want to add bulk (aka pounds) to your frame, this probably isn't for you. it's too bad it's online only because i would have benefitted from trying this on first. i'm sure it's probably adorable on smaller, thinner people. unfortunately, mine is going back.",0,1,3,False,mixed_sentiment
1104,31,Shrunk!,"I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",1,0,0,General Petite,Dresses,Dresses,"Shrunk! [SEP] I loved the fit and vibrant color of this dress. it's loose and flows but doesn't look like a potato sack. i wore it once and got a ton of compliments. that said, i hand washed it, as the tag states, then let it line dry, and it shrunk to half its size! i re-checked the tag and noticed that under the hand wash instructions it then states ""dry clean recommended."" boo. so disappointed that i spend over $100 for a dress i wore once.",0,1,3,False,mixed_sentiment
1075,60,Boxy,"I wanted to love this dress because the fabric is fun, but i could not find a way to make the drawstring waist look like anything but a potato sack.the model has her hands hiding the lack of a waistline",1,0,1,General,Dresses,Dresses,"Boxy [SEP] I wanted to love this dress because the fabric is fun, but i could not find a way to make the drawstring waist look like anything but a potato sack.the model has her hands hiding the lack of a waistline",0,1,3,False,mixed_sentiment
118,52,Cute top,Just not as long as in the picture. it hit me at my hips not good!,1,0,0,Initmates,Intimate,Sleep,Cute top [SEP] Just not as long as in the picture. it hit me at my hips not good!,0,1,3,False,ambiguous_review
1084,58,,"I loved the dress, but just not dressy enough after rethinking what i needed. very easy order and return. thanks!",1,1,5,General Petite,Dresses,Dresses,"I loved the dress, but just not dressy enough after rethinking what i needed. very easy order and return. thanks!",0,1,3,False,mixed_sentiment
879,40,Snags easily,I was very disappointed in the quality of this top. the first time i wore it it snagged right in the front. i had to pull the thread under so it wasn't exposed. i put it in the wash in the gentle cycle and it was destroyed with several more snags when i removed it from the machine. this top is extremely delicate and doesn't withstand normal everyday casual wear although it's s casual lightweight sweater. now it's just a wear around the house ratty throw around shirt.,1,0,0,General,Tops,Knits,Snags easily [SEP] I was very disappointed in the quality of this top. the first time i wore it it snagged right in the front. i had to pull the thread under so it wasn't exposed. i put it in the wash in the gentle cycle and it was destroyed with several more snags when i removed it from the machine. this top is extremely delicate and doesn't withstand normal everyday casual wear although it's s casual lightweight sweater. now it's just a wear around the house ratty throw around shirt.,0,1,3,False,mixed_sentiment
1094,26,Worst purchase ever,"I'm a big retailer buyer- and usually love the dresses, especially the petite xs maxis. this was the worst retailer purchase i have ever made. it was humongous and gave me no shape. even if i purchased an xxsp it probably would be the same. i'm small but i mean come on- this would only fit a giantess-- which also makes no sense because it's the petite size. do not buy. i'm very upset i have to pay the $5.95 return fee since i ordered this.",1,0,0,General,Dresses,Dresses,"Worst purchase ever [SEP] I'm a big retailer buyer- and usually love the dresses, especially the petite xs maxis. this was the worst retailer purchase i have ever made. it was humongous and gave me no shape. even if i purchased an xxsp it probably would be the same. i'm small but i mean come on- this would only fit a giantess-- which also makes no sense because it's the petite size. do not buy. i'm very upset i have to pay the $5.95 return fee since i ordered this.",0,1,3,False,mixed_sentiment
828,42,Disappointing for the price,"The cut of this piece is great, the quality of the fabric is terrible. i used it under another layer the first day i wore it and it pilled across the bust. after hand washing in cold water and hanging to dry it shrank in length- so much that i can no longer even wear it. i always happily pay a premium for quality staple wardrobe pieces. this didn't hold up to one wearing, let alone one season. i recommend strongly against it.",1,0,8,General Petite,Tops,Blouses,"Disappointing for the price [SEP] The cut of this piece is great, the quality of the fabric is terrible. i used it under another layer the first day i wore it and it pilled across the bust. after hand washing in cold water and hanging to dry it shrank in length- so much that i can no longer even wear it. i always happily pay a premium for quality staple wardrobe pieces. this didn't hold up to one wearing, let alone one season. i recommend strongly against it.",0,1,3,False,ambiguous_review
986,71,,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",1,0,3,General,Jackets,Jackets,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",0,1,3,False,ambiguous_review
1035,64,They are tapered! why?!,"Waist is tight and thighs and legs are not. -not flattering- ankle opening is too small, and they have a funny smell.",1,0,2,General Petite,Bottoms,Jeans,"They are tapered! why?! [SEP] Waist is tight and thighs and legs are not. -not flattering- ankle opening is too small, and they have a funny smell.",0,1,3,False,ambiguous_review
850,46,,A serious joke. i struggled with the buttons for a good 10 minutes and gave up after the 3rd button. i'm not sure what they were thinking.,1,0,5,General Petite,Tops,Blouses,A serious joke. i struggled with the buttons for a good 10 minutes and gave up after the 3rd button. i'm not sure what they were thinking.,0,1,4,False,mixed_sentiment
870,40,,So unflattering! really disappointed. made me look 6 month pregnant and i'm a petite size 2.,1,0,0,General,Tops,Knits,So unflattering! really disappointed. made me look 6 month pregnant and i'm a petite size 2.,0,1,4,False,ambiguous_review
1068,44,Disappointed,"Bummed out.. this is super cheaply made and very expensive... the design is different , the color is beautiful, but the material is a different story.. it should be priced at the most 30 bucks.. not 128.. i'm returning them. also, they run very big..!",1,0,15,General,Bottoms,Pants,"Disappointed [SEP] Bummed out.. this is super cheaply made and very expensive... the design is different , the color is beautiful, but the material is a different story.. it should be priced at the most 30 bucks.. not 128.. i'm returning them. also, they run very big..!",0,1,4,False,mixed_sentiment
